comando,backend,ejemplo,n,iteracion,tiempo
prove,noirky2-bits-nozk,assert_zero,100,10,0.0211484432220459
prove,noirky2-bits-nozk,assert_zero,100,11,0.1819155216217041
prove,noirky2-bits-nozk,assert_zero,100,12,0.011703014373779297
prove,noirky2-bits-nozk,assert_zero,100,13,0.022418737411499023
prove,noirky2-bits-nozk,assert_zero,100,14,0.040732383728027344
prove,noirky2-bits-nozk,assert_zero,100,15,0.012256145477294922
prove,noirky2-bits-nozk,assert_zero,100,16,0.015885591506958008
prove,noirky2-bits-nozk,assert_zero,100,17,0.05808424949645996
prove,noirky2-bits-nozk,assert_zero,100,18,0.0367429256439209
prove,noirky2-bits-nozk,assert_zero,100,19,0.025532960891723633
prove,noirky2-bits-nozk,assert_zero,1000,0,0.04470396041870117
prove,noirky2-bits-nozk,assert_zero,1000,1,0.08401608467102051
prove,noirky2-bits-nozk,assert_zero,1000,2,0.06073570251464844
prove,noirky2-bits-nozk,assert_zero,1000,3,0.06869125366210938
prove,noirky2-bits-nozk,assert_zero,1000,4,0.06660103797912598
prove,noirky2-bits-nozk,assert_zero,1000,5,0.05440044403076172
prove,noirky2-bits-nozk,assert_zero,1000,6,0.049195051193237305
prove,noirky2-bits-nozk,assert_zero,1000,7,0.05855536460876465
prove,noirky2-bits-nozk,assert_zero,1000,8,0.07758760452270508
prove,noirky2-bits-nozk,assert_zero,1000,9,0.07210063934326172
prove,noirky2-bits-nozk,assert_zero,1000,10,0.0747072696685791
prove,noirky2-bits-nozk,assert_zero,1000,11,0.03949236869812012
prove,noirky2-bits-nozk,assert_zero,1000,12,0.06075763702392578
prove,noirky2-bits-nozk,assert_zero,1000,13,0.036557674407958984
prove,noirky2-bits-nozk,assert_zero,1000,14,0.05155038833618164
prove,noirky2-bits-nozk,assert_zero,1000,15,0.0535280704498291
prove,noirky2-bits-nozk,assert_zero,1000,16,0.06288647651672363
prove,noirky2-bits-nozk,assert_zero,1000,17,0.07906007766723633
prove,noirky2-bits-nozk,assert_zero,1000,18,0.04947972297668457
prove,noirky2-bits-nozk,assert_zero,1000,19,0.03971672058105469
prove,noirky2-bits-nozk,assert_zero,10000,0,0.29321813583374023
prove,noirky2-bits-nozk,assert_zero,10000,1,0.3858799934387207
prove,noirky2-bits-nozk,assert_zero,10000,2,0.29233837127685547
prove,noirky2-bits-nozk,assert_zero,10000,3,0.3126387596130371
prove,noirky2-bits-nozk,assert_zero,10000,4,0.30658888816833496
prove,noirky2-bits-nozk,assert_zero,10000,5,0.2923316955566406
prove,noirky2-bits-nozk,assert_zero,10000,6,0.3132438659667969
prove,noirky2-bits-nozk,assert_zero,10000,7,0.3456575870513916
prove,noirky2-bits-nozk,assert_zero,10000,8,0.30441975593566895
prove,noirky2-bits-nozk,assert_zero,10000,9,0.2894778251647949
prove,noirky2-bits-nozk,assert_zero,10000,10,0.31706833839416504
prove,noirky2-bits-nozk,assert_zero,10000,11,0.2872915267944336
prove,noirky2-bits-nozk,assert_zero,10000,12,0.29376220703125
prove,noirky2-bits-nozk,assert_zero,10000,13,0.29573941230773926
prove,noirky2-bits-nozk,assert_zero,10000,14,0.30324220657348633
prove,noirky2-bits-nozk,assert_zero,10000,15,0.2850196361541748
prove,noirky2-bits-nozk,assert_zero,10000,16,0.29880809783935547
prove,noirky2-bits-nozk,assert_zero,10000,17,0.2773149013519287
prove,noirky2-bits-nozk,assert_zero,10000,18,0.23836565017700195
prove,noirky2-bits-nozk,assert_zero,10000,19,0.252547025680542
prove,noirky2-bits-nozk,assert_zero,100000,0,3.379040002822876
prove,noirky2-bits-nozk,assert_zero,100000,1,3.3814141750335693
prove,noirky2-bits-nozk,assert_zero,100000,2,3.402696371078491
prove,noirky2-bits-nozk,assert_zero,100000,3,3.462526321411133
prove,noirky2-bits-nozk,assert_zero,100000,4,3.4295246601104736
