comando,backend,ejemplo,n,iteracion,tiempo
prove,noirky2-bits,assert_zero,1000000,11,38.83749270439148
prove,noirky2-bits,assert_zero,1000000,12,38.13076853752136
prove,noirky2-bits,assert_zero,1000000,13,38.10918569564819
prove,noirky2-bits,assert_zero,1000000,14,38.17621922492981
prove,noirky2-bits-nozk,assert_zero,100,0,0.043074607849121094
prove,noirky2-bits-nozk,assert_zero,100,1,0.07602548599243164
prove,noirky2-bits-nozk,assert_zero,100,2,0.050916194915771484
prove,noirky2-bits-nozk,assert_zero,100,3,0.026532411575317383
prove,noirky2-bits-nozk,assert_zero,100,4,0.017546653747558594
prove,noirky2-bits-nozk,assert_zero,100,5,0.042006731033325195
prove,noirky2-bits-nozk,assert_zero,100,6,0.016044139862060547
prove,noirky2-bits-nozk,assert_zero,100,7,0.03794455528259277
prove,noirky2-bits-nozk,assert_zero,100,8,0.05881524085998535
prove,noirky2-bits-nozk,assert_zero,100,9,0.014049530029296875
prove,noirky2-bits-nozk,assert_zero,100,10,0.03157830238342285
prove,noirky2-bits-nozk,assert_zero,100,11,0.013297080993652344
prove,noirky2-bits-nozk,assert_zero,100,12,0.08831930160522461
prove,noirky2-bits-nozk,assert_zero,100,13,0.03047943115234375
prove,noirky2-bits-nozk,assert_zero,100,14,0.024843692779541016
prove,noirky2-bits-nozk,assert_zero,1000,0,0.04398989677429199
prove,noirky2-bits-nozk,assert_zero,1000,1,0.13901185989379883
prove,noirky2-bits-nozk,assert_zero,1000,2,0.0644991397857666
prove,noirky2-bits-nozk,assert_zero,1000,3,0.04483962059020996
prove,noirky2-bits-nozk,assert_zero,1000,4,0.10730504989624023
prove,noirky2-bits-nozk,assert_zero,1000,5,0.06466937065124512
prove,noirky2-bits-nozk,assert_zero,1000,6,0.05590534210205078
prove,noirky2-bits-nozk,assert_zero,1000,7,0.08330988883972168
prove,noirky2-bits-nozk,assert_zero,1000,8,0.04088544845581055
prove,noirky2-bits-nozk,assert_zero,1000,9,0.07052016258239746
prove,noirky2-bits-nozk,assert_zero,1000,10,0.091522216796875
prove,noirky2-bits-nozk,assert_zero,1000,11,0.06267023086547852
prove,noirky2-bits-nozk,assert_zero,1000,12,0.04575634002685547
prove,noirky2-bits-nozk,assert_zero,1000,13,0.21477985382080078
prove,noirky2-bits-nozk,assert_zero,1000,14,0.042894601821899414
prove,noirky2-bits-nozk,assert_zero,10000,0,0.28242039680480957
prove,noirky2-bits-nozk,assert_zero,10000,1,0.2980351448059082
prove,noirky2-bits-nozk,assert_zero,10000,2,0.3193387985229492
prove,noirky2-bits-nozk,assert_zero,10000,3,0.39806342124938965
prove,noirky2-bits-nozk,assert_zero,10000,4,0.3455960750579834
prove,noirky2-bits-nozk,assert_zero,10000,5,0.31679749488830566
prove,noirky2-bits-nozk,assert_zero,10000,6,0.3195669651031494
prove,noirky2-bits-nozk,assert_zero,10000,7,0.291187047958374
prove,noirky2-bits-nozk,assert_zero,10000,8,0.3080563545227051
prove,noirky2-bits-nozk,assert_zero,10000,9,0.3296806812286377
prove,noirky2-bits-nozk,assert_zero,10000,10,0.3312509059906006
prove,noirky2-bits-nozk,assert_zero,10000,11,0.3642697334289551
prove,noirky2-bits-nozk,assert_zero,10000,12,0.29983019828796387
prove,noirky2-bits-nozk,assert_zero,10000,13,0.2852189540863037
prove,noirky2-bits-nozk,assert_zero,10000,14,0.42037463188171387
prove,noirky2-bits-nozk,assert_zero,100000,0,3.7852623462677
prove,noirky2-bits-nozk,assert_zero,100000,1,3.3429501056671143
prove,noirky2-bits-nozk,assert_zero,100000,2,3.454711675643921
prove,noirky2-bits-nozk,assert_zero,100000,3,3.522573709487915
prove,noirky2-bits-nozk,assert_zero,100000,4,3.4556968212127686
prove,noirky2-bits-nozk,assert_zero,100000,5,3.5063154697418213
prove,noirky2-bits-nozk,assert_zero,100000,6,3.4074795246124268
prove,noirky2-bits-nozk,assert_zero,100000,7,3.4130730628967285
prove,noirky2-bits-nozk,assert_zero,100000,8,3.4410479068756104
prove,noirky2-bits-nozk,assert_zero,100000,9,3.413054943084717
prove,noirky2-bits-nozk,assert_zero,100000,10,3.4275784492492676
prove,noirky2-bits-nozk,assert_zero,100000,11,3.4367446899414062
prove,noirky2-bits-nozk,assert_zero,100000,12,3.4290108680725098
prove,noirky2-bits-nozk,assert_zero,100000,13,3.405334234237671
prove,noirky2-bits-nozk,assert_zero,100000,14,3.411668539047241
prove,noirky2-bits-nozk,assert_zero,1000000,0,35.119505167007446
prove,noirky2-bits-nozk,assert_zero,1000000,1,36.059943199157715
prove,noirky2-bits-nozk,assert_zero,1000000,2,36.04417872428894
prove,noirky2-bits-nozk,assert_zero,1000000,3,35.32880258560181
prove,noirky2-bits-nozk,assert_zero,1000000,4,36.043848514556885
prove,noirky2-bits-nozk,assert_zero,1000000,5,36.04835033416748
prove,noirky2-bits-nozk,assert_zero,1000000,6,36.181849002838135
prove,noirky2-bits-nozk,assert_zero,1000000,7,36.071828842163086
prove,noirky2-bits-nozk,assert_zero,1000000,8,36.46519231796265
prove,noirky2-bits-nozk,assert_zero,1000000,9,36.30584263801575
prove,noirky2-bits-nozk,assert_zero,1000000,10,35.527421712875366
prove,noirky2-bits-nozk,assert_zero,1000000,11,35.47225499153137
prove,noirky2-bits-nozk,assert_zero,1000000,12,36.20157289505005
prove,noirky2-bits-nozk,assert_zero,1000000,13,35.628772020339966
prove,noirky2-bits-nozk,assert_zero,1000000,14,36.48212027549744
prove,bb,assert_zero,100,0,0.3825199604034424
prove,bb,assert_zero,100,1,0.22168421745300293
prove,bb,assert_zero,100,2,0.22548675537109375
prove,bb,assert_zero,100,3,0.2285456657409668
prove,bb,assert_zero,100,4,0.22122764587402344
prove,bb,assert_zero,100,5,0.2247774600982666
prove,bb,assert_zero,100,6,0.22200775146484375
prove,bb,assert_zero,100,7,0.2203819751739502
prove,bb,assert_zero,100,8,0.22191953659057617
prove,bb,assert_zero,100,9,0.22089147567749023
prove,bb,assert_zero,100,10,0.21912384033203125
prove,bb,assert_zero,100,11,0.1967933177947998
prove,bb,assert_zero,100,12,0.17804694175720215
prove,bb,assert_zero,100,13,0.17089009284973145
prove,bb,assert_zero,100,14,0.16760659217834473
prove,bb,assert_zero,1000,0,0.21152114868164062
prove,bb,assert_zero,1000,1,0.2132565975189209
prove,bb,assert_zero,1000,2,0.2162926197052002
prove,bb,assert_zero,1000,3,0.22190499305725098
prove,bb,assert_zero,1000,4,0.2182002067565918
prove,bb,assert_zero,1000,5,0.21958088874816895
prove,bb,assert_zero,1000,6,0.21884655952453613
prove,bb,assert_zero,1000,7,0.2176513671875
prove,bb,assert_zero,1000,8,0.2202005386352539
prove,bb,assert_zero,1000,9,0.2204914093017578
prove,bb,assert_zero,1000,10,0.22008514404296875
prove,bb,assert_zero,1000,11,0.21893620491027832
prove,bb,assert_zero,1000,12,0.219710111618042
prove,bb,assert_zero,1000,13,0.21952033042907715
prove,bb,assert_zero,1000,14,0.2199263572692871
prove,bb,assert_zero,10000,0,0.965386152267456
prove,bb,assert_zero,10000,1,1.0099172592163086
prove,bb,assert_zero,10000,2,1.0196666717529297
prove,bb,assert_zero,10000,3,1.0131096839904785
prove,bb,assert_zero,10000,4,1.0236282348632812
prove,bb,assert_zero,10000,5,1.0260393619537354
prove,bb,assert_zero,10000,6,1.03031587600708
prove,bb,assert_zero,10000,7,1.0262303352355957
prove,bb,assert_zero,10000,8,1.0287985801696777
prove,bb,assert_zero,10000,9,1.0258982181549072
prove,bb,assert_zero,10000,10,1.0301182270050049
prove,bb,assert_zero,10000,11,1.032177209854126
prove,bb,assert_zero,10000,12,1.0375120639801025
prove,bb,assert_zero,10000,13,1.0367412567138672
prove,bb,assert_zero,10000,14,1.0269062519073486
prove,bb,assert_zero,100000,0,7.02610969543457
prove,bb,assert_zero,100000,1,7.221812009811401
prove,bb,assert_zero,100000,2,7.18937349319458
prove,bb,assert_zero,100000,3,7.1906962394714355
prove,bb,assert_zero,100000,4,7.179410219192505
prove,bb,assert_zero,100000,5,7.214742422103882
prove,bb,assert_zero,100000,6,7.201949119567871
prove,bb,assert_zero,100000,7,7.180826902389526
prove,bb,assert_zero,100000,8,7.182573080062866
prove,bb,assert_zero,100000,9,7.2485246658325195
prove,bb,assert_zero,100000,10,7.183451890945435
prove,bb,assert_zero,100000,11,7.206713914871216
prove,bb,assert_zero,100000,12,7.202821254730225
prove,bb,assert_zero,100000,13,7.232037305831909
prove,bb,assert_zero,100000,14,7.197606086730957
prove,bb,assert_zero,1000000,0,56.922879219055176
prove,bb,assert_zero,1000000,1,57.624244928359985
prove,bb,assert_zero,1000000,2,57.70904493331909
prove,bb,assert_zero,1000000,3,57.79772734642029
prove,bb,assert_zero,1000000,4,57.72568726539612
prove,bb,assert_zero,1000000,5,57.71395659446716
prove,bb,assert_zero,1000000,6,57.59255266189575
prove,bb,assert_zero,1000000,7,57.785531759262085
prove,bb,assert_zero,1000000,8,57.632389545440674
prove,bb,assert_zero,1000000,9,57.759578227996826
prove,bb,assert_zero,1000000,10,57.769179344177246
prove,bb,assert_zero,1000000,11,57.61733913421631
prove,bb,assert_zero,1000000,12,57.63902711868286
prove,bb,assert_zero,1000000,13,57.65756797790527
prove,bb,assert_zero,1000000,14,57.78815484046936
prove,noirky2-bits,memory,100,0,2.3106188774108887
prove,noirky2-bits,memory,100,1,2.2056963443756104
prove,noirky2-bits,memory,100,2,2.2074759006500244
prove,noirky2-bits,memory,100,3,2.0424280166625977
prove,noirky2-bits,memory,100,4,1.8440659046173096
prove,noirky2-bits,memory,100,5,1.831601619720459
prove,noirky2-bits,memory,100,6,1.804833173751831
prove,noirky2-bits,memory,100,7,1.951446771621704
prove,noirky2-bits,memory,100,8,1.8647854328155518
prove,noirky2-bits,memory,100,9,1.8367693424224854
prove,noirky2-bits,memory,100,10,1.869227647781372
prove,noirky2-bits,memory,100,11,1.8657283782958984
prove,noirky2-bits,memory,100,12,1.8604121208190918
prove,noirky2-bits,memory,100,13,1.956596851348877
prove,noirky2-bits,memory,100,14,1.9344487190246582
prove,noirky2-bits,memory,200,0,7.2205376625061035
prove,noirky2-bits,memory,200,1,7.398911714553833
prove,noirky2-bits,memory,200,2,7.451132297515869
prove,noirky2-bits,memory,200,3,7.400298357009888
prove,noirky2-bits,memory,200,4,7.547172784805298
prove,noirky2-bits,memory,200,5,7.457206726074219
prove,noirky2-bits,memory,200,6,7.344648599624634
prove,noirky2-bits,memory,200,7,7.469817399978638
prove,noirky2-bits,memory,200,8,7.355854272842407
prove,noirky2-bits,memory,200,9,7.549643039703369
prove,noirky2-bits,memory,200,10,7.4060163497924805
prove,noirky2-bits,memory,200,11,7.388924837112427
prove,noirky2-bits,memory,200,12,7.5582969188690186
prove,noirky2-bits,memory,200,13,7.355179786682129
prove,noirky2-bits,memory,200,14,7.319709539413452
prove,noirky2-bits,memory,300,0,8.768293142318726
prove,noirky2-bits,memory,300,1,8.727108001708984
prove,noirky2-bits,memory,300,2,8.72251272201538
prove,noirky2-bits,memory,300,3,8.770597219467163
prove,noirky2-bits,memory,300,4,8.667200326919556
prove,noirky2-bits,memory,300,5,8.621912479400635
prove,noirky2-bits,memory,300,6,8.82656192779541
prove,noirky2-bits,memory,300,7,8.856616497039795
prove,noirky2-bits,memory,300,8,8.644915342330933
prove,noirky2-bits,memory,300,9,8.545496225357056
prove,noirky2-bits,memory,300,10,8.725759744644165
prove,noirky2-bits,memory,300,11,8.625660181045532
prove,noirky2-bits,memory,300,12,8.627569913864136
prove,noirky2-bits,memory,300,13,8.670390367507935
prove,noirky2-bits,memory,300,14,8.739957332611084
prove,noirky2-bits,memory,400,0,16.922223806381226
prove,noirky2-bits,memory,400,1,17.61577796936035
prove,noirky2-bits,memory,400,2,17.625916957855225
prove,noirky2-bits,memory,400,3,17.60920023918152
prove,noirky2-bits,memory,400,4,17.54766082763672
prove,noirky2-bits,memory,400,5,17.658663511276245
prove,noirky2-bits,memory,400,6,17.805453062057495
prove,noirky2-bits,memory,400,7,17.524258852005005
prove,noirky2-bits,memory,400,8,17.503197193145752
prove,noirky2-bits,memory,400,9,17.54548192024231
prove,noirky2-bits,memory,400,10,17.883987426757812
prove,noirky2-bits,memory,400,11,17.21817898750305
prove,noirky2-bits,memory,400,12,18.94691300392151
prove,noirky2-bits,memory,400,13,19.01915717124939
prove,noirky2-bits,memory,400,14,17.25386071205139
prove,noirky2-bits,memory,500,0,34.16671013832092
prove,noirky2-bits,memory,500,1,34.834293603897095
prove,noirky2-bits,memory,500,2,34.59829902648926
prove,noirky2-bits,memory,500,3,34.02920150756836
prove,noirky2-bits,memory,500,4,34.16432452201843
prove,noirky2-bits,memory,500,5,34.25377583503723
prove,noirky2-bits,memory,500,6,34.00304841995239
prove,noirky2-bits,memory,500,7,34.75532364845276
prove,noirky2-bits,memory,500,8,34.4587242603302
prove,noirky2-bits,memory,500,9,33.95643162727356
prove,noirky2-bits,memory,500,10,34.90542411804199
prove,noirky2-bits,memory,500,11,33.59711003303528
prove,noirky2-bits,memory,500,12,35.12130951881409
prove,noirky2-bits,memory,500,13,34.60617446899414
prove,noirky2-bits,memory,500,14,33.99576497077942
prove,noirky2-bits-nozk,memory,100,0,0.9759860038757324
prove,noirky2-bits-nozk,memory,100,1,0.9821457862854004
prove,noirky2-bits-nozk,memory,100,2,0.9869816303253174
prove,noirky2-bits-nozk,memory,100,3,1.0221765041351318
prove,noirky2-bits-nozk,memory,100,4,1.0356245040893555
prove,noirky2-bits-nozk,memory,100,5,1.039785385131836
prove,noirky2-bits-nozk,memory,100,6,0.9706950187683105
prove,noirky2-bits-nozk,memory,100,7,0.8315670490264893
prove,noirky2-bits-nozk,memory,100,8,0.9043488502502441
prove,noirky2-bits-nozk,memory,100,9,0.8416967391967773
prove,noirky2-bits-nozk,memory,100,10,0.8807055950164795
prove,noirky2-bits-nozk,memory,100,11,0.8344793319702148
prove,noirky2-bits-nozk,memory,100,12,0.8366305828094482
prove,noirky2-bits-nozk,memory,100,13,0.8146317005157471
prove,noirky2-bits-nozk,memory,100,14,0.8232662677764893
prove,noirky2-bits-nozk,memory,200,0,3.4376304149627686
prove,noirky2-bits-nozk,memory,200,1,3.4420042037963867
prove,noirky2-bits-nozk,memory,200,2,3.463555097579956
prove,noirky2-bits-nozk,memory,200,3,3.4801597595214844
prove,noirky2-bits-nozk,memory,200,4,3.6177773475646973
prove,noirky2-bits-nozk,memory,200,5,3.5158605575561523
prove,noirky2-bits-nozk,memory,200,6,3.635512113571167
prove,noirky2-bits-nozk,memory,200,7,3.5273168087005615
prove,noirky2-bits-nozk,memory,200,8,3.4983181953430176
prove,noirky2-bits-nozk,memory,200,9,3.482456684112549
prove,noirky2-bits-nozk,memory,200,10,3.482809543609619
prove,noirky2-bits-nozk,memory,200,11,3.5132205486297607
prove,noirky2-bits-nozk,memory,200,12,3.5133414268493652
prove,noirky2-bits-nozk,memory,200,13,3.517918586730957
prove,noirky2-bits-nozk,memory,200,14,3.4903557300567627
prove,noirky2-bits-nozk,memory,300,0,7.629412412643433
prove,noirky2-bits-nozk,memory,300,1,7.763119459152222
prove,noirky2-bits-nozk,memory,300,2,7.794991493225098
prove,noirky2-bits-nozk,memory,300,3,7.880954742431641
prove,noirky2-bits-nozk,memory,300,4,7.8334267139434814
prove,noirky2-bits-nozk,memory,300,5,7.749014854431152
prove,noirky2-bits-nozk,memory,300,6,7.785778999328613
prove,noirky2-bits-nozk,memory,300,7,7.8353283405303955
prove,noirky2-bits-nozk,memory,300,8,7.812657117843628
prove,noirky2-bits-nozk,memory,300,9,7.83393406867981
prove,noirky2-bits-nozk,memory,300,10,7.879090070724487
prove,noirky2-bits-nozk,memory,300,11,7.78105616569519
prove,noirky2-bits-nozk,memory,300,12,7.770406723022461
prove,noirky2-bits-nozk,memory,300,13,7.817654371261597
prove,noirky2-bits-nozk,memory,300,14,7.84736704826355
prove,noirky2-bits-nozk,memory,400,0,15.412597894668579
prove,noirky2-bits-nozk,memory,400,1,16.248301029205322
prove,noirky2-bits-nozk,memory,400,2,15.721631526947021
prove,noirky2-bits-nozk,memory,400,3,15.98362135887146
prove,noirky2-bits-nozk,memory,400,4,15.918274641036987
prove,noirky2-bits-nozk,memory,400,5,16.461620092391968
prove,noirky2-bits-nozk,memory,400,6,15.647040128707886
prove,noirky2-bits-nozk,memory,400,7,16.3372163772583
prove,noirky2-bits-nozk,memory,400,8,15.680839776992798
prove,noirky2-bits-nozk,memory,400,9,16.341234922409058
prove,noirky2-bits-nozk,memory,400,10,15.682841777801514
prove,noirky2-bits-nozk,memory,400,11,16.30760622024536
prove,noirky2-bits-nozk,memory,400,12,15.64985203742981
prove,noirky2-bits-nozk,memory,400,13,16.29345965385437
prove,noirky2-bits-nozk,memory,400,14,15.625310182571411
prove,noirky2-bits-nozk,memory,500,0,32.19200658798218
prove,noirky2-bits-nozk,memory,500,1,31.492060661315918
prove,noirky2-bits-nozk,memory,500,2,32.29731583595276
prove,noirky2-bits-nozk,memory,500,3,31.39829707145691
prove,noirky2-bits-nozk,memory,500,4,31.888776063919067
prove,noirky2-bits-nozk,memory,500,5,31.546655893325806
prove,noirky2-bits-nozk,memory,500,6,32.138221740722656
prove,noirky2-bits-nozk,memory,500,7,31.854074478149414
prove,noirky2-bits-nozk,memory,500,8,31.578072786331177
prove,noirky2-bits-nozk,memory,500,9,32.00513935089111
prove,noirky2-bits-nozk,memory,500,10,31.838438987731934
prove,noirky2-bits-nozk,memory,500,11,31.642894744873047
prove,noirky2-bits-nozk,memory,500,12,31.508830308914185
prove,noirky2-bits-nozk,memory,500,13,31.60451316833496
prove,noirky2-bits-nozk,memory,500,14,31.7467782497406
prove,bb,memory,100,0,0.34545111656188965
prove,bb,memory,100,1,0.33700060844421387
prove,bb,memory,100,2,0.3369877338409424
prove,bb,memory,100,3,0.33399438858032227
prove,bb,memory,100,4,0.3354475498199463
prove,bb,memory,100,5,0.3346700668334961
prove,bb,memory,100,6,0.3352642059326172
prove,bb,memory,100,7,0.332350492477417
prove,bb,memory,100,8,0.3352236747741699
prove,bb,memory,100,9,0.3325464725494385
prove,bb,memory,100,10,0.3351588249206543
prove,bb,memory,100,11,0.3381824493408203
prove,bb,memory,100,12,0.3350667953491211
prove,bb,memory,100,13,0.3376023769378662
prove,bb,memory,100,14,0.3349456787109375
prove,bb,memory,200,0,0.40929484367370605
prove,bb,memory,200,1,0.37210917472839355
prove,bb,memory,200,2,0.37030792236328125
prove,bb,memory,200,3,0.3652212619781494
prove,bb,memory,200,4,0.3709444999694824
prove,bb,memory,200,5,0.372344970703125
prove,bb,memory,200,6,0.3650848865509033
prove,bb,memory,200,7,0.3721809387207031
prove,bb,memory,200,8,0.3705565929412842
prove,bb,memory,200,9,0.36910557746887207
prove,bb,memory,200,10,0.3744642734527588
prove,bb,memory,200,11,0.36789965629577637
prove,bb,memory,200,12,0.3750901222229004
prove,bb,memory,200,13,0.37067365646362305
prove,bb,memory,200,14,0.37250423431396484
prove,bb,memory,300,0,0.5590090751647949
prove,bb,memory,300,1,0.5630106925964355
prove,bb,memory,300,2,0.5712227821350098
prove,bb,memory,300,3,0.571648359298706
prove,bb,memory,300,4,0.5713765621185303
prove,bb,memory,300,5,0.5719757080078125
prove,bb,memory,300,6,0.5732605457305908
prove,bb,memory,300,7,0.5815122127532959
prove,bb,memory,300,8,0.5736994743347168
prove,bb,memory,300,9,0.5767567157745361
prove,bb,memory,300,10,0.5745065212249756
prove,bb,memory,300,11,0.5729303359985352
prove,bb,memory,300,12,0.5745511054992676
prove,bb,memory,300,13,0.5782597064971924
prove,bb,memory,300,14,0.5769455432891846
prove,bb,memory,400,0,0.5828475952148438
prove,bb,memory,400,1,0.5809743404388428
prove,bb,memory,400,2,0.5829262733459473
prove,bb,memory,400,3,0.579573392868042
prove,bb,memory,400,4,0.5770947933197021
prove,bb,memory,400,5,0.5774345397949219
prove,bb,memory,400,6,0.5874817371368408
prove,bb,memory,400,7,0.5807671546936035
prove,bb,memory,400,8,0.5822327136993408
prove,bb,memory,400,9,0.5842034816741943
prove,bb,memory,400,10,0.585141658782959
prove,bb,memory,400,11,0.5829486846923828
prove,bb,memory,400,12,0.5824944972991943
prove,bb,memory,400,13,0.5780966281890869
prove,bb,memory,400,14,0.5846991539001465
prove,bb,memory,500,0,0.5868465900421143
prove,bb,memory,500,1,0.5837452411651611
prove,bb,memory,500,2,0.5817553997039795
prove,bb,memory,500,3,0.5906112194061279
prove,bb,memory,500,4,0.5954222679138184
prove,bb,memory,500,5,0.5774936676025391
prove,bb,memory,500,6,0.5878183841705322
prove,bb,memory,500,7,0.5828311443328857
prove,bb,memory,500,8,0.5822374820709229
prove,bb,memory,500,9,0.5979452133178711
prove,bb,memory,500,10,0.5841038227081299
prove,bb,memory,500,11,0.581352710723877
prove,bb,memory,500,12,0.5843040943145752
prove,bb,memory,500,13,0.5925209522247314
prove,bb,memory,500,14,0.5824835300445557
prove,noirky2-bits,range/u8,100,0,1.6110358238220215
prove,noirky2-bits,range/u8,100,1,1.6153676509857178
prove,noirky2-bits,range/u8,100,2,1.6244347095489502
prove,noirky2-bits,range/u8,100,3,1.6463580131530762
prove,noirky2-bits,range/u8,100,4,1.588526725769043
prove,noirky2-bits,range/u8,100,5,1.61025071144104
prove,noirky2-bits,range/u8,100,6,1.6131038665771484
prove,noirky2-bits,range/u8,100,7,1.6298794746398926
prove,noirky2-bits,range/u8,100,8,1.6204228401184082
prove,noirky2-bits,range/u8,100,9,1.5905067920684814
prove,noirky2-bits,range/u8,100,10,1.581653356552124
prove,noirky2-bits,range/u8,100,11,1.6156470775604248
prove,noirky2-bits,range/u8,100,12,1.7210006713867188
prove,noirky2-bits,range/u8,100,13,1.6507046222686768
prove,noirky2-bits,range/u8,100,14,1.732999563217163
prove,noirky2-bits,range/u8,500,0,1.605595588684082
prove,noirky2-bits,range/u8,500,1,1.6174521446228027
prove,noirky2-bits,range/u8,500,2,1.7348265647888184
prove,noirky2-bits,range/u8,500,3,1.6751501560211182
prove,noirky2-bits,range/u8,500,4,1.686722993850708
prove,noirky2-bits,range/u8,500,5,1.5944623947143555
prove,noirky2-bits,range/u8,500,6,1.6156280040740967
prove,noirky2-bits,range/u8,500,7,1.6863436698913574
prove,noirky2-bits,range/u8,500,8,1.6276922225952148
prove,noirky2-bits,range/u8,500,9,1.5779993534088135
prove,noirky2-bits,range/u8,500,10,1.5868191719055176
prove,noirky2-bits,range/u8,500,11,1.6326923370361328
prove,noirky2-bits,range/u8,500,12,1.6405706405639648
prove,noirky2-bits,range/u8,500,13,1.6339874267578125
prove,noirky2-bits,range/u8,500,14,1.6276600360870361
prove,noirky2-bits,range/u8,1000,0,1.6486632823944092
prove,noirky2-bits,range/u8,1000,1,1.631471872329712
prove,noirky2-bits,range/u8,1000,2,1.6193950176239014
prove,noirky2-bits,range/u8,1000,3,1.6271755695343018
prove,noirky2-bits,range/u8,1000,4,1.8325963020324707
prove,noirky2-bits,range/u8,1000,5,1.6324400901794434
prove,noirky2-bits,range/u8,1000,6,1.6093189716339111
prove,noirky2-bits,range/u8,1000,7,1.660881757736206
prove,noirky2-bits,range/u8,1000,8,1.604905366897583
prove,noirky2-bits,range/u8,1000,9,1.6033592224121094
prove,noirky2-bits,range/u8,1000,10,1.61602783203125
prove,noirky2-bits,range/u8,1000,11,1.6018173694610596
prove,noirky2-bits,range/u8,1000,12,1.606119155883789
