comando,backend,ejemplo,n,iteracion,tiempo
write_vk,noirky2-bits-nozk,xor/u16,1,0,0.005482196807861328
write_vk,noirky2-bits-nozk,xor/u16,10,0,0.015162229537963867
write_vk,bb,xor/u16,1,0,1.1025981903076172
write_vk,bb,xor/u16,10,0,0.8675823211669922
write_vk,noirky2-limb,xor/u16,1,0,0.9205889701843262
write_vk,noirky2-limb,xor/u16,10,0,0.9453608989715576
write_vk,noirky2-limb-nozk,xor/u16,1,0,0.21648883819580078
write_vk,noirky2-limb-nozk,xor/u16,10,0,0.20168209075927734
write_vk,noirky2-bits,xor/u32,1,0,0.8204941749572754
write_vk,noirky2-bits,xor/u32,10,0,0.9932725429534912
write_vk,noirky2-bits-nozk,xor/u32,1,0,0.008657455444335938
write_vk,noirky2-bits-nozk,xor/u32,10,0,0.02726149559020996
write_vk,bb,xor/u32,1,0,1.1467175483703613
write_vk,bb,xor/u32,10,0,1.122488021850586
write_vk,noirky2-limb,xor/u32,1,0,0.9935760498046875
write_vk,noirky2-limb,xor/u32,10,0,0.9719562530517578
write_vk,noirky2-limb-nozk,xor/u32,1,0,0.3003652095794678
write_vk,noirky2-limb-nozk,xor/u32,10,0,0.23689031600952148
verify,noirky2-bits,assert_zero,1,0,0.008170127868652344
verify,noirky2-bits,assert_zero,10,0,0.010063886642456055
verify,noirky2-bits-nozk,assert_zero,1,0,0.0034983158111572266
verify,noirky2-bits-nozk,assert_zero,10,0,0.0038123130798339844
verify,bb,assert_zero,1,0,0.04656219482421875
verify,bb,assert_zero,10,0,0.0453646183013916
verify,noirky2-bits,memory,1,0,0.009027481079101562
verify,noirky2-bits,memory,10,0,0.007518291473388672
verify,noirky2-bits-nozk,memory,1,0,0.0035295486450195312
verify,noirky2-bits-nozk,memory,10,0,0.004821062088012695
verify,bb,memory,1,0,0.04061245918273926
verify,bb,memory,10,0,0.043871402740478516
verify,noirky2-bits,range/u8,1,0,0.00721287727355957
verify,noirky2-bits,range/u8,10,0,0.009882926940917969
verify,noirky2-bits-nozk,range/u8,1,0,0.00435185432434082
verify,noirky2-bits-nozk,range/u8,10,0,0.003804922103881836
verify,bb,range/u8,1,0,0.04306292533874512
verify,bb,range/u8,10,0,0.0474240779876709
verify,noirky2-limb,range/u8,1,0,0.008090734481811523
verify,noirky2-limb,range/u8,10,0,0.007535457611083984
verify,noirky2-limb-nozk,range/u8,1,0,0.003683805465698242
verify,noirky2-limb-nozk,range/u8,10,0,0.0037648677825927734
verify,noirky2-bits,range/u16,1,0,0.009209871292114258
verify,noirky2-bits,range/u16,10,0,0.00867152214050293
verify,noirky2-bits-nozk,range/u16,1,0,0.003049135208129883
verify,noirky2-bits-nozk,range/u16,10,0,0.003732919692993164
verify,bb,range/u16,1,0,0.0422062873840332
verify,bb,range/u16,10,0,0.05531764030456543
verify,noirky2-limb,range/u16,1,0,0.01051640510559082
verify,noirky2-limb,range/u16,10,0,0.00841212272644043
verify,noirky2-limb-nozk,range/u16,1,0,0.003951072692871094
verify,noirky2-limb-nozk,range/u16,10,0,0.0035064220428466797
verify,noirky2-bits,range/u32,1,0,0.008076906204223633
verify,noirky2-bits,range/u32,10,0,0.008203744888305664
verify,noirky2-bits-nozk,range/u32,1,0,0.0030486583709716797
verify,noirky2-bits-nozk,range/u32,10,0,0.003953456878662109
verify,bb,range/u32,1,0,0.05106854438781738
verify,bb,range/u32,10,0,0.04564213752746582
verify,noirky2-limb,range/u32,1,0,0.008509635925292969
verify,noirky2-limb,range/u32,10,0,0.010348081588745117
verify,noirky2-limb-nozk,range/u32,1,0,0.003785371780395508
verify,noirky2-limb-nozk,range/u32,10,0,0.006307125091552734
verify,noirky2-bits,xor/u8,1,0,0.009267330169677734
verify,noirky2-bits,xor/u8,10,0,0.008805274963378906
verify,noirky2-bits-nozk,xor/u8,1,0,0.003639698028564453
verify,noirky2-bits-nozk,xor/u8,10,0,0.00469207763671875
verify,bb,xor/u8,1,0,0.043262481689453125
verify,bb,xor/u8,10,0,0.040215492248535156
verify,noirky2-limb,xor/u8,1,0,0.009290933609008789
verify,noirky2-limb,xor/u8,10,0,0.009122610092163086
verify,noirky2-limb-nozk,xor/u8,1,0,0.008128881454467773
verify,noirky2-limb-nozk,xor/u8,10,0,0.007806539535522461
verify,noirky2-bits,xor/u16,1,0,0.007201433181762695
verify,noirky2-bits,xor/u16,10,0,0.007045745849609375
verify,noirky2-bits-nozk,xor/u16,1,0,0.0032494068145751953
verify,noirky2-bits-nozk,xor/u16,10,0,0.004752397537231445
verify,bb,xor/u16,1,0,0.043962955474853516
verify,bb,xor/u16,10,0,0.04164934158325195
verify,noirky2-limb,xor/u16,1,0,0.00959324836730957
verify,noirky2-limb,xor/u16,10,0,0.00958871841430664
verify,noirky2-limb-nozk,xor/u16,1,0,0.008156538009643555
verify,noirky2-limb-nozk,xor/u16,10,0,0.008074045181274414
verify,noirky2-bits,xor/u32,1,0,0.0074536800384521484
verify,noirky2-bits,xor/u32,10,0,0.007573127746582031
verify,noirky2-bits-nozk,xor/u32,1,0,0.0033905506134033203
verify,noirky2-bits-nozk,xor/u32,10,0,0.004579782485961914
verify,bb,xor/u32,1,0,0.039871931076049805
verify,bb,xor/u32,10,0,0.04216432571411133
verify,noirky2-limb,xor/u32,1,0,0.00954437255859375
verify,noirky2-limb,xor/u32,10,0,0.009280681610107422
verify,noirky2-limb-nozk,xor/u32,1,0,0.008303165435791016
verify,noirky2-limb-nozk,xor/u32,10,0,0.008356571197509766
